,Cow,Date,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
357,Cow 6,2022-02-27,424.4391451660435,20.30449517311253,58.90463146948562
358,Cow 6,2022-02-28,464.7648647037945,26.342206548805862,55.592631320658455
359,Cow 6,2022-03-01,405.260727526004,24.193571219655254,58.138654147909904
360,Cow 7,2022-01-01,458.7817614827454,16.56578962584687,47.43437275658125
361,Cow 7,2022-01-02,383.39147655612,24.68510273863208,50.32950038435506
362,Cow 7,2022-01-03,451.3978501712357,14.579307644741528,41.2100718289729
363,Cow 7,2022-01-04,586.6236537750295,21.065432852394103,49.15451706706925
364,Cow 7,2022-01-05,302.8269556649451,17.54212357525892,49.07799816709388
365,Cow 7,2022-01-06,449.3582158170521,12.769818677637652,68.62846621066437
366,Cow 7,2022-01-07,463.97832127882674,21.29317523629485,50.37744539070193
367,Cow 7,2022-01-08,368.3113815867324,24.180682834391,34.14530450425815
368,Cow 7,2022-01-09,488.0153189399849,14.94225092796204,58.74102260135727
369,Cow 7,2022-01-10,405.9057122087645,23.165703526685235,53.582355936670595
370,Cow 7,2022-01-11,328.1096582885582,27.554108665706522,51.76718452504441
371,Cow 7,2022-01-12,528.3856977392098,26.63514643631875,28.81925430540944
372,Cow 7,2022-01-13,389.77193504371905,27.227533504232486,56.44738089382293
373,Cow 7,2022-01-14,643.2023731218899,23.056411204823377,50.559012278092
374,Cow 7,2022-01-15,451.40865532255174,19.957997730837846,44.37144584884271
375,Cow 7,2022-01-16,586.9584934401089,17.35025631716954,58.36293724592544
376,Cow 7,2022-01-17,352.4164459250184,22.62267991874233,50.96048230757824
377,Cow 7,2022-01-18,607.051536180817,23.957469636580157,45.43693174865741
378,Cow 7,2022-01-19,426.4557440030911,17.001757644859328,31.604466256731584
379,Cow 7,2022-01-20,526.3888274582721,18.006320797224035,48.99732882851599
380,Cow 7,2022-01-21,516.460611893089,16.159688324370123,75.07158688591846
381,Cow 7,2022-01-22,468.59698899022766,19.430971647345352,48.76207744603936
382,Cow 7,2022-01-23,387.1442364250178,15.08088040419117,49.28004266703553
383,Cow 7,2022-01-24,413.35062649551475,16.963676662844353,43.12301511004411
384,Cow 7,2022-01-25,319.39146701401967,15.379698480973822,57.97136091724815
385,Cow 7,2022-01-26,331.77438594442583,16.755577753074167,70.64054539169062
386,Cow 7,2022-01-27,644.8904889615302,28.089495771673498,33.425124121447865
387,Cow 7,2022-01-28,471.5049390135592,24.846695282573315,50.721680951053685
388,Cow 7,2022-01-29,442.75857042928936,24.75466569762039,48.83486724495158
389,Cow 7,2022-01-30,321.3757454288935,22.9079901685299,54.10489200404501
390,Cow 7,2022-01-31,489.7441704512301,23.23767465568794,51.80251901163078
391,Cow 7,2022-02-01,388.12120304233895,28.396534789324576,24.243036075516137
392,Cow 7,2022-02-02,438.9213765221714,24.170810355428173,33.69074842294152
393,Cow 7,2022-02-03,284.8695324733135,22.116514130552233,47.63615175136591
394,Cow 7,2022-02-04,243.31320731155847,26.58135468514294,50.60128823510607
395,Cow 7,2022-02-05,429.8372507809992,10.290237548642827,54.80419337367989
396,Cow 7,2022-02-06,450.44602551841547,23.94349709236264,40.4937157579374
397,Cow 7,2022-02-07,499.0863642167147,22.790108102867425,69.66210481451905
398,Cow 7,2022-02-08,663.4177512940794,24.565651646567503,51.095680563966255
399,Cow 7,2022-02-09,294.3348702155715,21.21031836964115,50.96316921389084
400,Cow 7,2022-02-10,437.29173456778085,27.018921361498613,41.1407724502424
401,Cow 7,2022-02-11,294.4843705785607,26.224500091753143,39.41609362733584
402,Cow 7,2022-02-12,487.94680093424023,15.365892803680659,35.03982913155472
403,Cow 7,2022-02-13,285.4873128883049,19.503568695279967,51.35532523327209
404,Cow 7,2022-02-14,328.06132466012525,15.099489093517338,54.9767686986248
405,Cow 7,2022-02-15,581.631683819585,15.898369296683459,36.32567434653928
406,Cow 7,2022-02-16,403.31281191850974,19.66095837615315,38.094407594624826
407,Cow 7,2022-02-17,470.75709438228466,21.296900514336365,41.55506744674176
408,Cow 7,2022-02-18,478.8736077273012,17.12653953442971,60.79875882240228
409,Cow 7,2022-02-19,372.8486506468481,22.137425272039913,48.71608392428975
410,Cow 7,2022-02-20,430.1688918622903,19.564033623208502,62.07766169650303
411,Cow 7,2022-02-21,472.0432463256947,12.820219107459048,58.69385623966919
412,Cow 7,2022-02-22,387.0000649450477,10.84533958384491,41.293710734554566
413,Cow 7,2022-02-23,563.5514486362595,22.402142794234635,58.84288187199334
414,Cow 7,2022-02-24,487.46298209183135,13.357204864094303,49.74933135104804
415,Cow 7,2022-02-25,552.6716795843184,20.45267766636023,64.30697692776235
416,Cow 7,2022-02-26,374.347044005799,15.480795077620993,41.68189343460354
417,Cow 7,2022-02-27,419.16074114079925,23.598153536907745,47.57793788432304
418,Cow 7,2022-02-28,341.00006093618094,17.08515499555716,40.32255968348687
419,Cow 7,2022-03-01,565.4867250364832,23.627553264539305,59.375756980828186
420,Cow 8,2022-01-01,445.49891900670127,18.356948573288147,59.50980823046509
421,Cow 8,2022-01-02,522.673826992721,25.559737106246494,37.45850624609143
422,Cow 8,2022-01-03,444.2289483251618,15.772849227585812,53.31688495972282
423,Cow 8,2022-01-04,567.1416492625707,22.44749932274044,55.07732201256979
424,Cow 8,2022-01-05,484.8529743471181,22.752764710300443,57.1404710772131
425,Cow 8,2022-01-06,271.70488329896443,21.303280833114055,42.88494989898123
426,Cow 8,2022-01-07,376.55652475677283,28.01455036352256,40.289107916428975
427,Cow 8,2022-01-08,374.52578073800447,27.959317452733686,65.33075415159719
428,Cow 8,2022-01-09,429.26617259126596,14.522210831934846,40.27647109229351
429,Cow 8,2022-01-10,619.7052821350792,25.38732587177551,38.60430330789204
430,Cow 8,2022-01-11,545.1294424706512,23.992702213596367,56.25497540807109
431,Cow 8,2022-01-12,489.6258711922592,12.045974438013191,47.23979891914473
432,Cow 8,2022-01-13,372.6405614367583,23.757250974740113,50.65691826554543
433,Cow 8,2022-01-14,325.1230415336829,17.193308233871914,44.37313075740457
434,Cow 8,2022-01-15,316.8573244891862,26.52303515799063,43.01486923809105
435,Cow 8,2022-01-16,613.4867896896835,22.156135422399977,59.99617446018214
436,Cow 8,2022-01-17,526.9674142331903,20.288866062976354,35.61868443666901
437,Cow 8,2022-01-18,475.6318474057363,24.282966169508637,34.68114495945745
438,Cow 8,2022-01-19,448.4313231692311,13.480007338154557,53.05584915906476
439,Cow 8,2022-01-20,343.04011811669744,21.980153925389157,44.43126277200989
440,Cow 8,2022-01-21,349.6443030882071,19.29971429376113,41.44453904752261
441,Cow 8,2022-01-22,399.200808184939,14.961744188879374,47.72456421504649
442,Cow 8,2022-01-23,458.4350331617286,25.973419918832963,61.12180207423268
443,Cow 8,2022-01-24,595.0857780004109,17.400952508300723,60.47153342568336
444,Cow 8,2022-01-25,313.1620354670644,30.396520740650708,44.02355962114302
445,Cow 8,2022-01-26,540.9892603344056,22.325055330795347,47.56074417596687
446,Cow 8,2022-01-27,324.30433245030264,22.313208304114134,49.383153534917305
447,Cow 8,2022-01-28,449.1191907144495,27.748381444189928,42.510275854729464
448,Cow 8,2022-01-29,369.1289700414761,25.94836795936392,43.559861169392406
449,Cow 8,2022-01-30,490.3676842818939,23.524581254879593,37.196354485912586
450,Cow 8,2022-01-31,503.62616253840105,20.94190050163261,61.99675814876351
451,Cow 8,2022-02-01,354.2055882869312,15.43018803776825,44.66295519742062
452,Cow 8,2022-02-02,396.4490050332764,17.11532271066447,41.242775933436675
453,Cow 8,2022-02-03,389.63752861820757,12.48678171047137,54.08350002022256
454,Cow 8,2022-02-04,378.89334850306733,29.2175541031495,43.07478029781748
455,Cow 8,2022-02-05,449.1670823156166,15.150827970859421,38.56186565889318
456,Cow 8,2022-02-06,389.94787353032115,19.000869433190104,44.98124568303394
457,Cow 8,2022-02-07,424.2928874690474,28.514900106682926,57.122448163094795
458,Cow 8,2022-02-08,402.8574619931707,15.164207583563671,43.395086682234684
459,Cow 8,2022-02-09,514.8272305116162,18.629027663635433,39.005680898164776
460,Cow 8,2022-02-10,585.6633768366776,12.844081214022555,63.78124234617477
461,Cow 8,2022-02-11,264.2046417753271,23.960524761635913,66.80711110704654
462,Cow 8,2022-02-12,371.3897648454023,23.524049923153818,37.8097868560752
463,Cow 8,2022-02-13,575.5551519125081,16.205509371488816,46.50960751812754
464,Cow 8,2022-02-14,422.16305953741846,13.333579942810225,42.8035034411557
465,Cow 8,2022-02-15,415.18919079918294,19.570738785234425,64.04001330270994
466,Cow 8,2022-02-16,472.5236764339149,27.389444635205525,64.60246509899984
467,Cow 8,2022-02-17,409.1224026899678,29.427157803442746,52.81184407989056
468,Cow 8,2022-02-18,378.9225594096955,27.17224967717768,32.68110230807948
469,Cow 8,2022-02-19,347.4487343926653,21.97697596716522,53.82221870815476
470,Cow 8,2022-02-20,548.9370038760218,21.769853024965027,38.63374261776027
471,Cow 8,2022-02-21,443.41775473832183,24.769497696597732,48.29701761800571
472,Cow 8,2022-02-22,484.5015346702015,19.41022445750074,57.729208442527295
473,Cow 8,2022-02-23,353.04989312184773,16.482575052042275,43.846314991307175
474,Cow 8,2022-02-24,378.48663354902465,26.893692769366904,38.4274114927996
475,Cow 8,2022-02-25,657.7583414079689,27.343102159695846,58.227913849925486
476,Cow 8,2022-02-26,518.7285651141506,29.06921218659362,53.24835480907141
477,Cow 8,2022-02-27,594.2109029048763,23.254794388768094,41.95467901995592
478,Cow 8,2022-02-28,323.4855122682601,20.457429204608065,54.432266782231025
479,Cow 8,2022-03-01,651.5631530627026,23.662206371980513,36.20718037926755
480,Cow 9,2022-01-01,390.7432101470811,20.16373282182444,44.81055013379812
481,Cow 9,2022-01-02,422.9940271872113,13.698195583285456,40.14998937499715
482,Cow 9,2022-01-03,333.9788910150941,22.20864583714736,42.33925231121723
483,Cow 9,2022-01-04,389.30623840766077,19.852229033033332,39.01737021626718
484,Cow 9,2022-01-05,502.9351048025052,19.07232339522349,45.7317810686546
485,Cow 9,2022-01-06,420.31229885365826,19.30883758876617,55.10972413553551
486,Cow 9,2022-01-07,457.63950868096083,18.664894198997143,58.14175962582155
487,Cow 9,2022-01-08,431.750164175205,19.895940075537652,63.55693239758123
488,Cow 9,2022-01-09,499.5958539533225,23.244548231776065,40.52023578224944
489,Cow 9,2022-01-10,454.83127268926785,14.523908974599369,50.578671247046515
490,Cow 9,2022-01-11,284.6335443388016,20.99906651129919,68.94891683454385
491,Cow 9,2022-01-12,523.0387097358428,24.68540088784291,51.396096290342875
492,Cow 9,2022-01-13,331.0443684437817,24.394305781302176,51.894620726861746
493,Cow 9,2022-01-14,307.0567775956673,23.874943974820106,54.2135399545691
494,Cow 9,2022-01-15,369.63261090060405,17.501257094560696,53.186996591207475
495,Cow 9,2022-01-16,494.3649008031708,20.312053651904705,55.38134643580681
496,Cow 9,2022-01-17,503.3912438913051,26.99751956676738,46.73446383114264
497,Cow 9,2022-01-18,411.8661265758527,15.575927860787543,47.63497165008427
498,Cow 9,2022-01-19,455.7373859959139,22.549046198739557,55.68946324002563
499,Cow 9,2022-01-20,563.4092856688509,22.934716510072114,53.30786598145396
500,Cow 9,2022-01-21,448.9911760880077,24.107735208178333,45.60277640848485
501,Cow 9,2022-01-22,314.31917615053135,18.918504424952864,47.67354366131413
502,Cow 9,2022-01-23,573.0529682175729,16.771396941755835,52.155783209899056
503,Cow 9,2022-01-24,577.5184583141194,16.011919396860034,50.37831675306774
504,Cow 9,2022-01-25,533.1569114938685,25.322094120678884,59.54292611823103
505,Cow 9,2022-01-26,552.9443066493668,12.613396397774054,51.29239107836931
506,Cow 9,2022-01-27,519.246241406045,22.94312642208908,47.18665759918124
507,Cow 9,2022-01-28,551.6630999628167,21.43187025807862,45.317313854217396
508,Cow 9,2022-01-29,273.1867772972266,20.3919427671375,53.5291555003749
509,Cow 9,2022-01-30,383.56177960919786,18.697513723701583,54.402199466016796
510,Cow 9,2022-01-31,603.6231320324619,17.55571860246392,50.81640423658335
511,Cow 9,2022-02-01,365.237396882019,14.990416135752255,46.06493725811848
512,Cow 9,2022-02-02,472.56815268292223,19.968993611921984,42.664716538087845
513,Cow 9,2022-02-03,529.7266490486115,22.339109498862136,45.733281182193274
514,Cow 9,2022-02-04,496.2237078830136,24.340593076818376,51.653143035172775
515,Cow 9,2022-02-05,370.2320435746273,25.736177814568883,36.6678927600324
516,Cow 9,2022-02-06,426.74609810076703,13.19465067802561,53.55867670379497
517,Cow 9,2022-02-07,395.88730698889765,20.79152650332588,54.090721360598124
518,Cow 9,2022-02-08,374.6224099791468,21.79450618498145,45.35129486667093
519,Cow 9,2022-02-09,601.9725296682383,19.663869953909074,48.27689990794861
520,Cow 9,2022-02-10,553.0610270728705,16.47892062161491,67.01303513160252
521,Cow 9,2022-02-11,475.32613218862167,8.307514491888679,58.07185140754993
522,Cow 9,2022-02-12,456.9493502886376,22.06881196765655,60.6844802267004
523,Cow 9,2022-02-13,546.7681079034077,16.883153895128675,39.77136074069824
524,Cow 9,2022-02-14,345.3281622609463,24.991947705324577,41.443012301196525
525,Cow 9,2022-02-15,353.5492009679431,13.756777228941857,64.27621023162263
526,Cow 9,2022-02-16,376.2843588444629,22.401840317545837,47.22569087481903
527,Cow 9,2022-02-17,483.7932402374218,26.956079028462145,59.48002511354415
528,Cow 9,2022-02-18,416.54467179513557,13.785248636980908,56.572320289641425
529,Cow 9,2022-02-19,385.8842494900698,22.497920239335205,36.32339806884876
530,Cow 9,2022-02-20,471.9771765522424,28.90121028205288,47.258665632840284
531,Cow 9,2022-02-21,513.0993994459071,29.7446891999645,55.72941151705313
532,Cow 9,2022-02-22,469.70980602746175,24.125403166275483,49.14957494679734
533,Cow 9,2022-02-23,222.38412586783807,14.333006366199253,36.63862031419449
534,Cow 9,2022-02-24,378.37242137924727,27.451812320116524,50.28222814187438
535,Cow 9,2022-02-25,441.06243886544354,26.129631056829687,53.3189422320114
536,Cow 9,2022-02-26,518.6270391265347,31.647640150965856,57.70126148012763
537,Cow 9,2022-02-27,358.49252884828934,19.3632939116912,62.61029256159886
538,Cow 9,2022-02-28,433.0142689128721,21.386788436446494,53.64981133712512
539,Cow 9,2022-03-01,587.2416854050232,30.199643896403533,39.93547480459046
540,Cow 10,2022-01-01,296.92957592642443,29.376985302953287,33.18273575772857
541,Cow 10,2022-01-02,522.3481267953866,26.48705790063822,40.209245863763705
542,Cow 10,2022-01-03,528.7867526268315,26.019032893772,51.64659612550348
543,Cow 10,2022-01-04,482.9478670231946,17.385953811766896,76.53270382573673
544,Cow 10,2022-01-05,387.67921306077295,24.38322662049407,56.863579945959685
545,Cow 10,2022-01-06,552.9953318971694,20.76521248002149,47.2835159050932
546,Cow 10,2022-01-07,576.4361597880834,15.369646287924597,51.325837402539705
547,Cow 10,2022-01-08,679.6505358032834,16.85741078547079,61.53613611535906
548,Cow 10,2022-01-09,278.1747684882721,25.238476074115802,67.54301420021619
549,Cow 10,2022-01-10,468.6390246001903,23.210860045136904,41.17601873276222
550,Cow 10,2022-01-11,560.1882032389203,10.443645747634617,52.51470997860747
551,Cow 10,2022-01-12,487.47906287434296,19.201700546873948,47.24344942006928
552,Cow 10,2022-01-13,397.81430970082937,15.40544273481173,60.48191246881084
553,Cow 10,2022-01-14,450.92433718518555,21.554519055363404,37.447451817020905
554,Cow 10,2022-01-15,382.49939695055303,33.69103955074138,57.229676331835215
555,Cow 10,2022-01-16,461.119771219903,17.940419701090963,33.62963881562385
556,Cow 10,2022-01-17,439.34735673561426,21.88264212949986,47.14374253577305
557,Cow 10,2022-01-18,445.5299700757715,24.90198506178782,70.17067044129256
558,Cow 10,2022-01-19,504.99436704408487,27.82601922300198,45.33042555653041
559,Cow 10,2022-01-20,557.4658102824613,20.374662452735276,45.090116351023326
560,Cow 10,2022-01-21,550.7339025955814,11.830135072673203,50.13136492714607
561,Cow 10,2022-01-22,382.56373416979017,23.29657131672119,67.6303975847915
562,Cow 10,2022-01-23,355.3921927357887,24.964661516194774,49.39945032968878
563,Cow 10,2022-01-24,396.7735189142902,20.522217051371737,60.3167607803436
564,Cow 10,2022-01-25,289.79347654145954,19.447703775795304,58.376805658656785
565,Cow 10,2022-01-26,577.0159082389208,24.55881999142732,47.61240625686659
566,Cow 10,2022-01-27,625.638499677005,12.38334204186878,48.360697545578766
567,Cow 10,2022-01-28,476.1410255520567,17.45553297908042,48.68074772184232
568,Cow 10,2022-01-29,449.9251075675296,26.229427852596086,38.9243534637134
569,Cow 10,2022-01-30,567.2743580334891,16.630741895676266,49.26069332220535
570,Cow 10,2022-01-31,540.9850248084165,17.848167909969305,46.636193409437965
571,Cow 10,2022-02-01,562.1558269615741,26.187747271495304,31.485774492842328
572,Cow 10,2022-02-02,583.2740728798883,25.664760093082066,40.65222127069478
573,Cow 10,2022-02-03,319.57416731314345,17.0684584584074,44.4898200661369
574,Cow 10,2022-02-04,401.86584681011936,15.527198534999592,50.25840333474829
575,Cow 10,2022-02-05,463.14183840954513,11.084094333171649,38.566175783811794
576,Cow 10,2022-02-06,417.5632934063609,20.381555787082068,52.83555215743073
577,Cow 10,2022-02-07,357.3751681192997,26.420867104399992,61.1236006620943
578,Cow 10,2022-02-08,401.9822871705243,20.013700217827925,37.74003331555476
579,Cow 10,2022-02-09,628.4825606420678,20.029124931867443,53.873785028393705
580,Cow 10,2022-02-10,347.3851699224932,18.11680026260291,57.673544072500405
581,Cow 10,2022-02-11,381.05778702150167,18.241320364690573,42.65468175802623
582,Cow 10,2022-02-12,374.3776839058742,25.462509375180176,51.323530539628116
583,Cow 10,2022-02-13,467.9459569769885,24.021652235430373,48.02744596811273
584,Cow 10,2022-02-14,399.3929805833212,27.80743924316129,38.56236435481189
585,Cow 10,2022-02-15,335.55613926674357,17.113240094574792,37.800915436494336
586,Cow 10,2022-02-16,577.6189998406238,19.218617918598024,49.78723491755089
587,Cow 10,2022-02-17,493.4732264581046,18.869196300362667,32.10089759282226
588,Cow 10,2022-02-18,510.735697081553,23.694104988588084,25.791995289324852
589,Cow 10,2022-02-19,455.4768399253265,11.569192285738595,42.863920154015396
590,Cow 10,2022-02-20,380.2382030088462,15.333830104160274,50.87671314312999
591,Cow 10,2022-02-21,372.69515950935636,17.23153876907406,50.02045232928781
